miRna,target,lp_label,confidence,mor
20041,4159,1,Medium,
20041,3162,1,Medium,
20041,4161,1,Medium,
20041,4368,1,Medium,
20041,4369,1,Medium,
20041,4162,1,Medium,
20041,4370,1,Medium,
20041,4165,1,Medium,
20041,4371,1,Medium,
20041,4163,1,Medium,
20041,4164,1,Medium,
20041,4166,1,Medium,
20041,2758,1,Medium,
20041,3390,1,Medium,
20041,4176,1,Medium,
20041,4179,1,Medium,
20041,4171,1,Medium,
20041,4372,1,Medium,
20041,4175,1,Medium,
20041,4174,1,Medium,
20041,4169,1,Medium,
20041,3084,1,Medium,
20041,4373,1,Medium,
20041,1947,1,Medium,
20041,4185,1,Medium,
20041,1799,1,Medium,
20041,4186,1,Medium,
20041,4374,1,Medium,
20041,4182,1,Medium,
20041,4183,1,Medium,
20041,4375,1,Medium,
20041,4178,1,Medium,
20041,4180,1,Medium,
20041,4168,1,Medium,
20041,4376,1,Medium,
20041,4261,1,Medium,
20041,4177,1,Medium,
20041,4181,1,Medium,
20041,4190,1,Medium,
20041,4189,1,Medium,
20041,4377,1,Medium,
20041,4192,1,Medium,
20041,4193,1,Medium,
20041,4191,1,Medium,
20041,4195,1,Medium,
20041,4196,1,Medium,
20041,4194,1,Medium,
20041,4188,1,Medium,
20041,4200,1,Medium,
20041,4199,1,Medium,
20041,4218,1,Medium,
20041,4298,1,Medium,
20041,4305,1,Medium,
20041,4223,1,Medium,
20041,4201,1,Medium,
20041,4220,1,Medium,
20041,4187,1,Medium,
20041,4378,1,Medium,
20041,4197,1,Medium,
20041,3294,1,Medium,
20041,4198,1,Medium,
20041,4203,1,Medium,
20041,4379,1,Medium,
20041,4380,1,Medium,
20041,3066,1,Medium,
20041,1875,1,Medium,
20041,4209,1,Medium,
20041,4221,1,Medium,
20041,4210,1,Medium,
20041,3382,1,Medium,
20041,2952,1,Medium,
20041,4212,1,Medium,
20041,4219,1,Medium,
20041,4214,1,Medium,
20041,4213,1,Medium,
20041,4207,1,Medium,
20041,4216,1,Medium,
20041,4211,1,Medium,
20041,4217,1,Medium,
20041,4381,1,Medium,
20041,3278,1,Medium,
20041,4222,1,Medium,
20041,4206,1,Medium,
20041,3344,1,Medium,
20041,4230,1,Medium,
20041,4224,1,Medium,
20041,4225,1,Medium,
20041,4226,1,Medium,
20041,3274,1,Medium,
20041,4229,1,Medium,
20041,4227,1,Medium,
20041,4382,1,Medium,
20041,4233,1,Medium,
20041,4231,1,Medium,
20041,3386,1,Medium,
20041,2098,1,Medium,
20041,4383,1,Medium,
20041,4234,1,Medium,
20041,4259,1,Medium,
20041,3561,1,Medium,
20041,4384,1,Medium,
20041,4239,1,Medium,
20041,4205,1,Medium,
20041,4242,1,Medium,
20041,4243,1,Medium,
20041,4241,1,Medium,
20041,4244,1,Medium,
20041,4246,1,Medium,
20041,4247,1,Medium,
20041,2223,1,Medium,
20041,4385,1,Medium,
20041,4250,1,Medium,
20041,4249,1,Medium,
20041,4252,1,Medium,
20041,2224,1,Medium,
20041,4386,1,Medium,
20041,4256,1,Medium,
20041,4387,1,Medium,
20041,4253,1,Medium,
20041,4257,1,Medium,
20041,4251,1,Medium,
20041,4248,1,Medium,
20041,4272,1,Medium,
20041,4255,1,Medium,
20041,4258,1,Medium,
20041,4388,1,Medium,
20041,4260,1,Medium,
20041,4263,1,Medium,
20041,3061,1,Medium,
20041,2183,1,Medium,
20041,4265,1,Medium,
20041,4140,1,Medium,
20041,4308,1,Medium,
20041,4270,1,Medium,
20041,4267,1,Medium,
20041,4268,1,Medium,
20041,3702,1,Medium,
20041,2785,1,Medium,
20041,4389,1,Medium,
20041,4276,1,Medium,
20041,4271,1,Medium,
20041,4390,1,Medium,
20041,4273,1,Medium,
20041,4269,1,Medium,
20041,4391,1,Medium,
20041,4264,1,Medium,
20041,4266,1,Medium,
20041,4392,1,Medium,
20041,4277,1,Medium,
20041,3494,1,Medium,
20041,4393,1,Medium,
20041,4278,1,Medium,
20041,4275,1,Medium,
20041,4394,1,Medium,
20041,4279,1,Medium,
20041,4310,1,Medium,
20041,4281,1,Medium,
20041,4296,1,Medium,
20041,4284,1,Medium,
20041,4282,1,Medium,
20041,2670,1,Medium,
20041,3703,1,Medium,
20041,4290,1,Medium,
20041,2930,1,Medium,
20041,4274,1,Medium,
20041,4280,1,Medium,
20041,4395,1,Medium,
20041,4262,1,Medium,
20041,4288,1,Medium,
20041,4293,1,Medium,
20041,4289,1,Medium,
20041,4291,1,Medium,
20041,4287,1,Medium,
20041,1866,1,Medium,
20041,2823,1,Medium,
20041,2828,1,Medium,
20041,4297,1,Medium,
20041,4295,1,Medium,
20041,4301,1,Medium,
20041,4294,1,Medium,
20041,4286,1,Medium,
20041,4292,1,Medium,
20041,4309,1,Medium,
20041,4302,1,Medium,
20041,4303,1,Medium,
20041,4304,1,Medium,
20041,4299,1,Medium,
20041,4306,1,Medium,
20041,4396,1,Medium,
20041,4307,1,Medium,
20041,4318,1,Medium,
20041,3267,1,Medium,
20041,3890,1,Medium,
20041,3893,1,Medium,
20041,4397,1,Medium,
20041,4319,1,Medium,
20041,4315,1,Medium,
20041,4398,1,Medium,
20041,4316,1,Medium,
20041,4313,1,Medium,
20041,4317,1,Medium,
20041,4311,1,Medium,
20041,4320,1,Medium,
20041,4312,1,Medium,
20041,4322,1,Medium,
20041,4321,1,Medium,
20041,4323,1,Medium,
20041,4324,1,Medium,
20041,3246,1,Medium,
20041,3895,1,Medium,
20041,3887,1,Medium,
20041,2521,1,Medium,
20041,3087,1,Medium,
20041,4399,1,Medium,
20041,3850,1,Medium,
20041,2726,1,Medium,
20041,3883,1,Medium,
20041,3852,1,Medium,
20041,3859,1,Medium,
20041,3885,1,Medium,
20041,3863,1,Medium,
20041,3886,1,Medium,
20041,3853,1,Medium,
20041,2728,1,Medium,
20041,3892,1,Medium,
20041,3891,1,Medium,
20041,1713,1,Medium,
20041,3864,1,Medium,
20041,3866,1,Medium,
20041,4167,1,Medium,
20041,4400,1,Medium,
20041,3865,1,Medium,
20041,3927,1,Medium,
20041,1733,1,Medium,
20041,3860,1,Medium,
20041,3856,1,Medium,
20041,3851,1,Medium,
20041,3855,1,Medium,
20041,4401,1,Medium,
20041,1853,1,Medium,
20041,3862,1,Medium,
20041,3857,1,Medium,
20041,4402,1,Medium,
20041,3858,1,Medium,
20041,2605,1,Medium,
20041,3854,1,Medium,
20041,1693,1,Medium,
20041,1854,1,Medium,
20041,4403,1,Medium,
20041,3861,1,Medium,
20041,3080,1,Medium,
20041,4404,1,Medium,
20041,2485,1,Medium,
20041,3842,1,Medium,
20041,3867,1,Medium,
20041,3838,1,Medium,
20041,3701,1,Medium,
20041,3896,1,Medium,
20041,4405,1,Medium,
20041,3881,1,Medium,
20041,3868,1,Medium,
20041,2072,1,Medium,
20041,3874,1,Medium,
20041,3869,1,Medium,
20041,3872,1,Medium,
20041,3870,1,Medium,
20041,3871,1,Medium,
20041,3875,1,Medium,
20041,3876,1,Medium,
20041,3877,1,Medium,
20041,4406,1,Medium,
20041,3873,1,Medium,
20041,3878,1,Medium,
20041,3879,1,Medium,
20041,3880,1,Medium,
20041,4407,1,Medium,
20041,3846,1,Medium,
20041,3705,1,Medium,
20041,4408,1,Medium,
20041,4409,1,Medium,
20041,3764,1,Medium,
20041,3758,1,Medium,
20041,3894,1,Medium,
20041,3712,1,Medium,
20041,4410,1,Medium,
20041,4411,1,Medium,
20041,3710,1,Medium,
20041,3744,1,Medium,
20041,3716,1,Medium,
20041,3753,1,Medium,
20041,4412,1,Medium,
20041,3719,1,Medium,
20041,3717,1,Medium,
20041,3058,1,Medium,
20041,3713,1,Medium,
20041,3724,1,Medium,
20041,3057,1,Medium,
20041,3725,1,Medium,
20041,3718,1,Medium,
20041,3720,1,Medium,
20041,3714,1,Medium,
20041,3711,1,Medium,
20041,3722,1,Medium,
20041,3721,1,Medium,
20041,3723,1,Medium,
20041,3727,1,Medium,
20041,3726,1,Medium,
20041,1873,1,Medium,
20041,1758,1,Medium,
20041,2151,1,Medium,
20041,3728,1,Medium,
20041,3737,1,Medium,
20041,3735,1,Medium,
20041,4413,1,Medium,
20041,3754,1,Medium,
20041,3734,1,Medium,
20041,2667,1,Medium,
20041,3730,1,Medium,
20041,3741,1,Medium,
20041,3729,1,Medium,
20041,3738,1,Medium,
20041,4414,1,Medium,
20041,3743,1,Medium,
20041,3742,1,Medium,
20041,3745,1,Medium,
20041,3732,1,Medium,
20041,2646,1,Medium,
20041,3750,1,Medium,
20041,2658,1,Medium,
20041,3747,1,Medium,
20041,3748,1,Medium,
20041,3746,1,Medium,
20041,4415,1,Medium,
20041,3749,1,Medium,
20041,3751,1,Medium,
20041,3752,1,Medium,
20041,2656,1,Medium,
20041,4416,1,Medium,
20041,4417,1,Medium,
20041,4418,1,Medium,
20041,3775,1,Medium,
20041,4419,1,Medium,
20041,3040,1,Medium,
20041,3709,1,Medium,
20041,3761,1,Medium,
20041,3707,1,Medium,
20041,3762,1,Medium,
20041,3706,1,Medium,
20041,3763,1,Medium,
20041,4420,1,Medium,
20041,1745,1,Medium,
20041,4421,1,Medium,
20041,3773,1,Medium,
20041,3765,1,Medium,
20041,4422,1,Medium,
20041,3759,1,Medium,
20041,3768,1,Medium,
20041,3766,1,Medium,
20041,3767,1,Medium,
20041,3043,1,Medium,
20041,4423,1,Medium,
20041,3772,1,Medium,
20041,3757,1,Medium,
20041,4424,1,Medium,
20041,3796,1,Medium,
20041,3774,1,Medium,
20041,3810,1,Medium,
20041,3769,1,Medium,
20041,3777,1,Medium,
20041,3778,1,Medium,
20041,3776,1,Medium,
20041,3133,1,Medium,
20041,4425,1,Medium,
20041,3787,1,Medium,
20041,3786,1,Medium,
20041,3783,1,Medium,
20041,3756,1,Medium,
20041,3790,1,Medium,
20041,3781,1,Medium,
20041,3784,1,Medium,
20041,3785,1,Medium,
20041,4426,1,Medium,
20041,3789,1,Medium,
20041,3811,1,Medium,
20041,3794,1,Medium,
20041,3779,1,Medium,
20041,3795,1,Medium,
20041,3792,1,Medium,
20041,3797,1,Medium,
20041,3798,1,Medium,
20041,3799,1,Medium,
20041,3807,1,Medium,
20041,3803,1,Medium,
20041,3805,1,Medium,
20041,4427,1,Medium,
20041,3808,1,Medium,
20041,3809,1,Medium,
20041,3844,1,Medium,
20041,3802,1,Medium,
20041,3806,1,Medium,
20041,2796,1,Medium,
20041,2589,1,Medium,
20041,3436,1,Medium,
20041,1736,1,Medium,
20041,3815,1,Medium,
20041,3429,1,Medium,
20041,3814,1,Medium,
20041,3824,1,Medium,
20041,3801,1,Medium,
20041,3812,1,Medium,
20041,3820,1,Medium,
20041,2520,1,Medium,
20041,3818,1,Medium,
20041,3821,1,Medium,
20041,3819,1,Medium,
20041,3822,1,Medium,
20041,3845,1,Medium,
20041,3827,1,Medium,
20041,4428,1,Medium,
20041,4429,1,Medium,
20041,4430,1,Medium,
20041,3825,1,Medium,
20041,3817,1,Medium,
20041,3823,1,Medium,
20041,3830,1,Medium,
20041,3829,1,Medium,
20041,4431,1,Medium,
20041,3828,1,Medium,
20041,3831,1,Medium,
20041,3832,1,Medium,
20041,3843,1,Medium,
20041,3826,1,Medium,
20041,4432,1,Medium,
20041,2513,1,Medium,
20041,3833,1,Medium,
20041,3834,1,Medium,
20041,4433,1,Medium,
20041,3485,1,Medium,
20041,3816,1,Medium,
20041,3837,1,Medium,
20041,3760,1,Medium,
20041,3800,1,Medium,
20041,3839,1,Medium,
20041,3840,1,Medium,
20041,3848,1,Medium,
20041,3847,1,Medium,
20041,3849,1,Medium,
20041,3033,1,Medium,
20042,4324,1,Medium,
20042,4313,1,Medium,
20042,4311,1,Medium,
20042,4106,1,Medium,
20042,4077,1,Medium,
20042,4320,1,Medium,
20042,4119,1,Medium,
20042,4111,1,Medium,
20042,4118,1,Medium,
20042,4322,1,Medium,
20042,4312,1,Medium,
20042,4321,1,Medium,
20042,3984,1,Medium,
20042,4044,1,Medium,
20042,4041,1,Medium,
20042,4043,1,Medium,
20042,3647,1,Medium,
20042,4050,1,Medium,
20042,4034,1,Medium,
20042,4037,1,Medium,
20042,4047,1,Medium,
20042,2377,1,Medium,
20042,4049,1,Medium,
20042,4046,1,Medium,
20042,4045,1,Medium,
20042,4051,1,Medium,
20042,4052,1,Medium,
20042,4053,1,Medium,
20042,3932,1,Medium,
20042,4033,1,Medium,
20042,4055,1,Medium,
20042,4057,1,Medium,
20042,4058,1,Medium,
20042,1992,1,Medium,
20042,2992,1,Medium,
20042,4059,1,Medium,
20042,4061,1,Medium,
20042,4060,1,Medium,
20042,4062,1,Medium,
20042,3199,1,Medium,
20042,4056,1,Medium,
20042,4066,1,Medium,
20042,4065,1,Medium,
20042,4067,1,Medium,
20042,3198,1,Medium,
20042,4032,1,Medium,
20042,4071,1,Medium,
20042,4068,1,Medium,
20042,4054,1,Medium,
20042,4070,1,Medium,
20042,4063,1,Medium,
20042,3704,1,Medium,
20042,4105,1,Medium,
20042,4100,1,Medium,
20042,4081,1,Medium,
20042,4083,1,Medium,
20042,4078,1,Medium,
20042,4076,1,Medium,
20042,4082,1,Medium,
20042,2871,1,Medium,
20042,4080,1,Medium,
20042,2108,1,Medium,
20042,4097,1,Medium,
20042,4085,1,Medium,
20042,1665,1,Medium,
20042,4086,1,Medium,
20042,4084,1,Medium,
20042,4360,1,Medium,
20042,4087,1,Medium,
20042,2324,1,Medium,
20042,4074,1,Medium,
20042,4079,1,Medium,
20042,4075,1,Medium,
20042,4090,1,Medium,
20042,4092,1,Medium,
20042,4091,1,Medium,
20042,4093,1,Medium,
20042,2550,1,Medium,
20042,4095,1,Medium,
20042,2111,1,Medium,
20042,4434,1,Medium,
20042,4099,1,Medium,
20042,4102,1,Medium,
20042,4361,1,Medium,
20042,4089,1,Medium,
20042,4098,1,Medium,
20042,3851,1,Medium,
20042,4120,1,Medium,
20042,1885,1,Medium,
20042,3856,1,Medium,
20042,4101,1,Medium,
20042,4114,1,Medium,
20042,3852,1,Medium,
20042,4107,1,Medium,
20042,4103,1,Medium,
20042,4109,1,Medium,
20042,4108,1,Medium,
20042,4115,1,Medium,
20042,4088,1,Medium,
20042,4073,1,Medium,
20042,4117,1,Medium,
20042,3087,1,Medium,
20042,3814,1,Medium,
20042,3712,1,Medium,
20042,3863,1,Medium,
20042,3766,1,Medium,
20042,3818,1,Medium,
20042,3767,1,Medium,
20042,3743,1,Medium,
20042,3721,1,Medium,
20042,3718,1,Medium,
20042,3057,1,Medium,
20042,3710,1,Medium,
20042,3719,1,Medium,
20042,3717,1,Medium,
20042,3723,1,Medium,
20042,3720,1,Medium,
20042,3711,1,Medium,
20042,3714,1,Medium,
20042,3726,1,Medium,
20042,3725,1,Medium,
20042,3727,1,Medium,
20042,3724,1,Medium,
20042,3742,1,Medium,
20042,3728,1,Medium,
20042,3734,1,Medium,
20042,1758,1,Medium,
20042,2151,1,Medium,
20042,3713,1,Medium,
20042,3722,1,Medium,
20042,1873,1,Medium,
20042,3739,1,Medium,
20042,2667,1,Medium,
20042,3730,1,Medium,
20042,3733,1,Medium,
20042,3735,1,Medium,
20042,3738,1,Medium,
20042,3740,1,Medium,
20042,3729,1,Medium,
20042,3741,1,Medium,
20042,2646,1,Medium,
20042,3746,1,Medium,
20042,3043,1,Medium,
20042,3737,1,Medium,
20042,3747,1,Medium,
20042,3745,1,Medium,
20042,3732,1,Medium,
20042,3750,1,Medium,
20042,3751,1,Medium,
20042,2658,1,Medium,
20042,3748,1,Medium,
20042,3749,1,Medium,
20042,3752,1,Medium,
20042,4423,1,Medium,
20042,3753,1,Medium,
20042,3706,1,Medium,
20042,3754,1,Medium,
20042,3744,1,Medium,
20042,3707,1,Medium,
20042,3709,1,Medium,
20042,3763,1,Medium,
20042,3765,1,Medium,
20042,1745,1,Medium,
20042,4420,1,Medium,
20042,3755,1,Medium,
20042,3762,1,Medium,
20042,3759,1,Medium,
20042,3761,1,Medium,
20042,3772,1,Medium,
20042,3757,1,Medium,
20042,1736,1,Medium,
20042,4127,1,Medium,
20042,3756,1,Medium,
20042,4006,1,Medium,
20042,4126,1,Medium,
20042,4323,1,Medium,
20042,4124,1,Medium,
20042,4186,1,Medium,
20042,4182,1,Medium,
20042,4149,1,Medium,
20042,1799,1,Medium,
20042,3684,1,Medium,
20042,4278,1,Medium,
20042,4214,1,Medium,
20042,3484,1,Medium,
20042,3769,1,Medium,
20042,3773,1,Medium,
20042,4150,1,Medium,
20042,2978,1,Medium,
20042,4125,1,Medium,
20042,4135,1,Medium,
20042,4122,1,Medium,
20042,4123,1,Medium,
20042,4133,1,Medium,
20042,2975,1,Medium,
20042,3768,1,Medium,
20042,4131,1,Medium,
20042,4134,1,Medium,
20042,4128,1,Medium,
20042,4130,1,Medium,
20042,4110,1,Medium,
20042,4121,1,Medium,
20042,4152,1,Medium,
20042,4137,1,Medium,
20042,3777,1,Medium,
20042,4138,1,Medium,
20042,4112,1,Medium,
20042,3774,1,Medium,
20042,4132,1,Medium,
20042,3775,1,Medium,
20042,4072,1,Medium,
20042,4151,1,Medium,
20042,4141,1,Medium,
20042,3776,1,Medium,
20042,3133,1,Medium,
20042,4142,1,Medium,
20042,4136,1,Medium,
20042,4144,1,Medium,
20042,3778,1,Medium,
20042,4145,1,Medium,
20042,4146,1,Medium,
20042,4184,1,Medium,
20042,4155,1,Medium,
20042,3783,1,Medium,
20042,3794,1,Medium,
20042,3781,1,Medium,
20042,4174,1,Medium,
20042,2558,1,Medium,
20042,3802,1,Medium,
20042,4162,1,Medium,
20042,4161,1,Medium,
20042,3784,1,Medium,
20042,3786,1,Medium,
20042,4158,1,Medium,
20042,4154,1,Medium,
20042,4157,1,Medium,
20042,4153,1,Medium,
20042,3785,1,Medium,
20042,4156,1,Medium,
20042,4160,1,Medium,
20042,3787,1,Medium,
20042,4148,1,Medium,
20042,4176,1,Medium,
20042,4163,1,Medium,
20042,3790,1,Medium,
20042,3162,1,Medium,
20042,3795,1,Medium,
20042,4164,1,Medium,
20042,4426,1,Medium,
20042,4165,1,Medium,
20042,4166,1,Medium,
20042,3789,1,Medium,
20042,2758,1,Medium,
20042,4175,1,Medium,
20042,4370,1,Medium,
20042,3788,1,Medium,
20042,4435,1,Medium,
20042,4147,1,Medium,
20042,4159,1,Medium,
20042,4172,1,Medium,
20042,4143,1,Medium,
20042,3796,1,Medium,
20042,4173,1,Medium,
20042,4425,1,Medium,
20042,4170,1,Medium,
20042,4178,1,Medium,
20042,3799,1,Medium,
20042,4179,1,Medium,
20042,3804,1,Medium,
20042,3806,1,Medium,
20042,4169,1,Medium,
20042,3797,1,Medium,
20042,4183,1,Medium,
20042,4171,1,Medium,
20042,4180,1,Medium,
20042,3390,1,Medium,
20042,3798,1,Medium,
20042,3805,1,Medium,
20042,4373,1,Medium,
20042,1947,1,Medium,
20042,3779,1,Medium,
20042,3792,1,Medium,
20042,3810,1,Medium,
20042,3809,1,Medium,
20042,3808,1,Medium,
20042,3803,1,Medium,
20042,3811,1,Medium,
20042,3807,1,Medium,
20042,2595,1,Medium,
20042,4181,1,Medium,
20042,4185,1,Medium,
20042,1733,1,Medium,
20042,3821,1,Medium,
20042,3436,1,Medium,
20042,4189,1,Medium,
20042,3815,1,Medium,
20042,4187,1,Medium,
20042,4177,1,Medium,
20042,3429,1,Medium,
20042,3813,1,Medium,
20042,2578,1,Medium,
20042,4190,1,Medium,
20042,4168,1,Medium,
20042,4194,1,Medium,
20042,4192,1,Medium,
20042,4197,1,Medium,
20042,4193,1,Medium,
20042,4436,1,Medium,
20042,4196,1,Medium,
20042,4195,1,Medium,
20042,4199,1,Medium,
20042,4191,1,Medium,
20042,3294,1,Medium,
20042,4188,1,Medium,
20042,4198,1,Medium,
20042,4200,1,Medium,
20042,4201,1,Medium,
20042,1875,1,Medium,
20042,3066,1,Medium,
20042,4203,1,Medium,
20042,4202,1,Medium,
20042,3822,1,Medium,
20042,3382,1,Medium,
20042,4213,1,Medium,
20042,2952,1,Medium,
20042,4167,1,Medium,
20042,4209,1,Medium,
20042,3812,1,Medium,
20042,4210,1,Medium,
20042,3819,1,Medium,
20042,3820,1,Medium,
20042,3801,1,Medium,
20042,3864,1,Medium,
20042,2520,1,Medium,
20042,3840,1,Medium,
20042,4275,1,Medium,
20042,4392,1,Medium,
20042,4226,1,Medium,
20042,4206,1,Medium,
20042,4431,1,Medium,
20042,4207,1,Medium,
20042,4212,1,Medium,
20042,2755,1,Medium,
20042,3866,1,Medium,
20042,4211,1,Medium,
20042,4216,1,Medium,
20042,4215,1,Medium,
20042,4217,1,Medium,
20042,4220,1,Medium,
20042,3344,1,Medium,
20042,4221,1,Medium,
20042,4437,1,Medium,
20042,4222,1,Medium,
20042,4218,1,Medium,
20042,4223,1,Medium,
20042,4438,1,Medium,
20042,4266,1,Medium,
20042,3828,1,Medium,
20042,4253,1,Medium,
20042,4239,1,Medium,
20042,4224,1,Medium,
20042,4225,1,Medium,
20042,3274,1,Medium,
20042,4227,1,Medium,
20042,4229,1,Medium,
20042,4205,1,Medium,
20042,4233,1,Medium,
20042,3386,1,Medium,
20042,4231,1,Medium,
20042,4234,1,Medium,
20042,4230,1,Medium,
20042,2098,1,Medium,
20042,4246,1,Medium,
20042,4385,1,Medium,
20042,4238,1,Medium,
20042,4241,1,Medium,
20042,4244,1,Medium,
20042,2223,1,Medium,
20042,4247,1,Medium,
20042,4243,1,Medium,
20042,4252,1,Medium,
20042,4249,1,Medium,
20042,3561,1,Medium,
20042,4242,1,Medium,
20042,4386,1,Medium,
20042,4250,1,Medium,
20042,2224,1,Medium,
20042,4269,1,Medium,
20042,3829,1,Medium,
20042,4251,1,Medium,
20042,4256,1,Medium,
20042,4257,1,Medium,
20042,4248,1,Medium,
20042,4258,1,Medium,
20042,2183,1,Medium,
20042,4381,1,Medium,
20042,4259,1,Medium,
20042,4255,1,Medium,
20042,4260,1,Medium,
20042,4388,1,Medium,
20042,4271,1,Medium,
20042,4267,1,Medium,
20042,3817,1,Medium,
20042,4268,1,Medium,
20042,4140,1,Medium,
20042,4263,1,Medium,
20042,4265,1,Medium,
20042,4273,1,Medium,
20042,4270,1,Medium,
20042,2785,1,Medium,
20042,3823,1,Medium,
20042,4272,1,Medium,
20042,3825,1,Medium,
20042,4429,1,Medium,
20042,3824,1,Medium,
20042,4264,1,Medium,
20042,3865,1,Medium,
20042,3080,1,Medium,
20042,4390,1,Medium,
20042,4391,1,Medium,
20042,3830,1,Medium,
20042,3861,1,Medium,
20042,2605,1,Medium,
20042,3831,1,Medium,
20042,3033,1,Medium,
20042,3832,1,Medium,
20042,3040,1,Medium,
20042,3760,1,Medium,
20042,2513,1,Medium,
20042,3800,1,Medium,
20042,3844,1,Medium,
20042,3837,1,Medium,
20042,3845,1,Medium,
20042,3854,1,Medium,
20042,3858,1,Medium,
20042,3838,1,Medium,
20042,3849,1,Medium,
20042,3846,1,Medium,
20042,3857,1,Medium,
20042,3853,1,Medium,
20042,3855,1,Medium,
20042,1853,1,Medium,
20042,4439,1,Medium,
20042,4402,1,Medium,
20042,4204,1,Medium,
20042,1693,1,Medium,
20042,3862,1,Medium,
20042,3860,1,Medium,
20042,3949,1,Medium,
20042,4317,1,Medium,
20042,4291,1,Medium,
20042,3948,1,Medium,
20042,3850,1,Medium,
20042,4318,1,Medium,
20042,4279,1,Medium,
20042,3494,1,Medium,
20042,4005,1,Medium,
20042,4290,1,Medium,
20042,4282,1,Medium,
20042,4276,1,Medium,
20042,4440,1,Medium,
20042,4277,1,Medium,
20042,2670,1,Medium,
20042,3702,1,Medium,
20042,4395,1,Medium,
20042,4281,1,Medium,
20042,4284,1,Medium,
20042,4283,1,Medium,
20042,4288,1,Medium,
20042,4280,1,Medium,
20042,4262,1,Medium,
20042,4274,1,Medium,
20042,4302,1,Medium,
20042,4297,1,Medium,
20042,4441,1,Medium,
20042,4289,1,Medium,
20042,3859,1,Medium,
20042,4296,1,Medium,
20042,4293,1,Medium,
20042,4287,1,Medium,
20042,3703,1,Medium,
20042,4303,1,Medium,
20042,4292,1,Medium,
20042,4295,1,Medium,
20042,4294,1,Medium,
20042,4304,1,Medium,
20042,4301,1,Medium,
20042,4300,1,Medium,
20042,4286,1,Medium,
20042,2828,1,Medium,
20042,4316,1,Medium,
20042,4310,1,Medium,
20042,4299,1,Medium,
20042,2823,1,Medium,
20042,4307,1,Medium,
20042,4309,1,Medium,
20042,4306,1,Medium,
20042,3267,1,Medium,
20042,4298,1,Medium,
20042,4308,1,Medium,
20042,4305,1,Medium,
20042,4315,1,Medium,
20042,4314,1,Medium,
20042,2817,1,Medium,
20042,4376,1,Medium,
20042,4261,1,Medium,
20042,3867,1,Medium,
20042,3874,1,Medium,
20042,3836,1,Medium,
20042,4319,1,Medium,
20042,3875,1,Medium,
20042,3869,1,Medium,
20042,3872,1,Medium,
20042,3870,1,Medium,
20042,3871,1,Medium,
20042,3877,1,Medium,
20042,3876,1,Medium,
20042,2485,1,Medium,
20042,3873,1,Medium,
20042,3879,1,Medium,
20042,2072,1,Medium,
20042,3878,1,Medium,
20042,3881,1,Medium,
20042,3868,1,Medium,
20042,3883,1,Medium,
20042,3895,1,Medium,
20042,3758,1,Medium,
20042,3842,1,Medium,
20042,3835,1,Medium,
20042,2521,1,Medium,
20042,3705,1,Medium,
20042,3764,1,Medium,
20042,3701,1,Medium,
20042,3885,1,Medium,
20042,1713,1,Medium,
20042,3886,1,Medium,
20042,2726,1,Medium,
20042,2728,1,Medium,
20042,3887,1,Medium,
20042,3891,1,Medium,
20042,3892,1,Medium,
20042,3917,1,Medium,
20042,3899,1,Medium,
20042,2481,1,Medium,
20042,3946,1,Medium,
20042,3894,1,Medium,
20042,3246,1,Medium,
20042,3900,1,Medium,
20042,2478,1,Medium,
20042,3893,1,Medium,
20042,3896,1,Medium,
20042,4326,1,Medium,
20042,3890,1,Medium,
20042,1673,1,Medium,
20042,1651,1,Medium,
20042,3906,1,Medium,
20042,3261,1,Medium,
20042,3907,1,Medium,
20042,3898,1,Medium,
20042,3905,1,Medium,
20042,3903,1,Medium,
20042,3902,1,Medium,
20042,3913,1,Medium,
20042,3897,1,Medium,
20042,3901,1,Medium,
20042,3904,1,Medium,
20042,3914,1,Medium,
20042,3889,1,Medium,
20042,3911,1,Medium,
20042,3912,1,Medium,
20042,3936,1,Medium,
20042,3926,1,Medium,
20042,3915,1,Medium,
20042,3916,1,Medium,
20042,3918,1,Medium,
20042,3919,1,Medium,
20042,3924,1,Medium,
20042,3922,1,Medium,
20042,3923,1,Medium,
20042,3888,1,Medium,
20042,3921,1,Medium,
20042,3908,1,Medium,
20042,3920,1,Medium,
20042,3931,1,Medium,
20042,3925,1,Medium,
20042,3937,1,Medium,
20042,3930,1,Medium,
20042,3927,1,Medium,
20042,3929,1,Medium,
20042,3938,1,Medium,
20042,2465,1,Medium,
20042,3933,1,Medium,
20042,3939,1,Medium,
20042,3940,1,Medium,
20042,3941,1,Medium,
20042,2408,1,Medium,
20042,3942,1,Medium,
20042,1959,1,Medium,
20042,3956,1,Medium,
20042,4001,1,Medium,
20042,4002,1,Medium,
20042,2413,1,Medium,
20042,3955,1,Medium,
20042,3957,1,Medium,
20042,3954,1,Medium,
20042,3945,1,Medium,
20042,3947,1,Medium,
20042,3951,1,Medium,
20042,3952,1,Medium,
20042,3962,1,Medium,
20042,3944,1,Medium,
20042,3950,1,Medium,
20042,3953,1,Medium,
20042,3961,1,Medium,
20042,3943,1,Medium,
20042,3958,1,Medium,
20042,3959,1,Medium,
20042,2013,1,Medium,
20042,3965,1,Medium,
20042,3970,1,Medium,
20042,4442,1,Medium,
20042,3964,1,Medium,
20042,3967,1,Medium,
20042,3968,1,Medium,
20042,3963,1,Medium,
20042,3656,1,Medium,
