TF,TF,lp_label,confidence,mor
1372,1220,1,Medium,Activation
1372,1227,1,Medium,Activation
1372,892,1,Medium,Activation
1372,1273,1,Medium,Activation
1372,1289,1,Medium,Activation
1372,1291,1,Medium,Activation
1372,1296,1,Medium,Activation
1372,1315,1,Medium,Activation
1372,1331,1,Medium,Activation
1372,1334,1,Medium,Activation
1372,898,1,Medium,Activation
1372,900,1,Medium,Activation
1372,1378,1,Medium,Activation
1372,1386,1,Medium,Activation
1372,1389,1,Medium,Activation
1372,1428,1,Medium,Activation
1372,1481,1,Medium,Activation
1372,1512,1,Medium,Activation
1372,1531,1,Medium,Activation
1372,1542,1,Medium,Activation
1372,1544,1,Medium,Activation
1372,1564,1,Medium,Activation
1372,1576,1,Medium,Activation
1372,1593,1,Medium,Activation
1372,1598,1,Medium,Activation
1372,1612,1,Medium,Activation
1372,1613,1,Medium,Activation
1373,907,1,Medium,Activation
1373,562,1,Medium,Activation
1373,563,1,Medium,Activation
1373,1296,1,Medium,Activation
1373,1377,1,Medium,Activation
1373,1378,1,Medium,Activation
1373,1379,1,Medium,Activation
1373,1380,1,Medium,Activation
1373,1424,1,Medium,Activation
1373,1451,1,Medium,Activation
1373,1457,1,Medium,Activation
1373,1501,1,Medium,Activation
1373,1544,1,Medium,Activation
1373,1567,1,Medium,Activation
1373,1570,1,Medium,Activation
1373,1614,1,Medium,Activation
1374,585,1,Medium,Repression
1374,156,1,Medium,Repression
1374,302,1,Medium,Repression
1374,329,1,Medium,Repression
1374,1272,1,Medium,Repression
1374,1434,1,Medium,Repression
1375,395,1,Medium,Repression
1375,428,1,Medium,Repression
1375,934,1,Medium,Repression
1375,469,1,Medium,Repression
1375,955,1,Medium,Repression
1375,545,1,Medium,Repression
1375,597,1,Medium,Repression
1375,608,1,Medium,Repression
1375,617,1,Medium,Repression
1375,634,1,Medium,Repression
1375,179,1,Medium,Repression
1375,1023,1,Medium,Repression
1375,658,1,Medium,Repression
1375,213,1,Medium,Repression
1375,688,1,Medium,Repression
1375,215,1,Medium,Repression
1375,716,1,Medium,Repression
1375,1054,1,Medium,Repression
1375,262,1,Medium,Repression
1375,1067,1,Medium,Repression
1375,288,1,Medium,Repression
1375,303,1,Medium,Repression
1375,343,1,Medium,Repression
1375,353,1,Medium,Repression
1375,354,1,Medium,Repression
1375,827,1,Medium,Repression
1375,838,1,Medium,Repression
1375,369,1,Medium,Repression
1375,852,1,Medium,Repression
1375,857,1,Medium,Repression
1375,1166,1,Medium,Repression
1375,1180,1,Medium,Repression
1375,387,1,Medium,Repression
1375,1184,1,Medium,Repression
1375,1187,1,Medium,Repression
1375,1189,1,Medium,Repression
1375,1190,1,Medium,Repression
1375,1204,1,Medium,Repression
1375,1247,1,Medium,Repression
1375,1284,1,Medium,Repression
1375,1324,1,Medium,Repression
1375,1336,1,Medium,Repression
1375,1401,1,Medium,Repression
1375,1430,1,Medium,Repression
1375,1537,1,Medium,Repression
1376,622,1,Medium,Activation
1376,1046,1,Medium,Activation
1376,1150,1,Medium,Activation
1376,1192,1,Medium,Activation
1376,1224,1,Medium,Activation
1376,889,1,Medium,Activation
1376,1254,1,Medium,Activation
1376,1262,1,Medium,Activation
1376,892,1,Medium,Activation
1376,1273,1,Medium,Activation
1376,1286,1,Medium,Activation
1376,1288,1,Medium,Activation
1376,1317,1,Medium,Activation
1376,1334,1,Medium,Activation
1376,1369,1,Medium,Activation
1376,1377,1,Medium,Activation
1376,1378,1,Medium,Activation
1376,1383,1,Medium,Activation
1376,1389,1,Medium,Activation
1376,1443,1,Medium,Activation
1376,1474,1,Medium,Activation
1376,1479,1,Medium,Activation
1376,1485,1,Medium,Activation
1376,1486,1,Medium,Activation
1376,1509,1,Medium,Activation
1376,1515,1,Medium,Activation
1376,1531,1,Medium,Activation
1376,1536,1,Medium,Activation
1376,1544,1,Medium,Activation
1376,1564,1,Medium,Activation
1376,1565,1,Medium,Activation
1376,1567,1,Medium,Activation
1376,1593,1,Medium,Activation
1376,1595,1,Medium,Activation
1376,1612,1,Medium,Activation
1377,457,1,Medium,Activation
1377,973,1,Medium,Activation
1377,562,1,Medium,Activation
1377,190,1,Medium,Activation
1377,1135,1,Medium,Activation
1377,1150,1,Medium,Activation
1377,1177,1,Medium,Activation
1377,1195,1,Medium,Activation
1377,1231,1,Medium,Activation
1377,1235,1,Medium,Activation
1377,1248,1,Medium,Activation
1377,1255,1,Medium,Activation
1377,1291,1,Medium,Activation
1377,1304,1,Medium,Activation
1377,1325,1,Medium,Activation
1377,900,1,Medium,Activation
1377,1353,1,Medium,Activation
1377,1373,1,Medium,Activation
1377,1376,1,Medium,Activation
1377,1380,1,Medium,Activation
1377,1381,1,Medium,Activation
1377,1409,1,Medium,Activation
1377,1413,1,Medium,Activation
1377,1419,1,Medium,Activation
1377,1426,1,Medium,Activation
1377,1435,1,Medium,Activation
1377,1473,1,Medium,Activation
1377,1475,1,Medium,Activation
1377,1476,1,Medium,Activation
1377,1481,1,Medium,Activation
1377,1501,1,Medium,Activation
1377,1528,1,Medium,Activation
1377,1531,1,Medium,Activation
1377,1542,1,Medium,Activation
1377,1544,1,Medium,Activation
1377,1553,1,Medium,Activation
1377,1557,1,Medium,Activation
1377,1564,1,Medium,Activation
1377,1567,1,Medium,Activation
1377,1572,1,Medium,Activation
1377,1590,1,Medium,Activation
1377,1593,1,Medium,Activation
1377,1595,1,Medium,Activation
1377,1596,1,Medium,Activation
1377,1603,1,Medium,Activation
1377,1605,1,Medium,Activation
1377,1612,1,Medium,Activation
1377,1613,1,Medium,Activation
1377,1614,1,Medium,Activation
1377,1625,1,Medium,Activation
1377,1645,1,Medium,Activation
1378,421,1,Medium,Activation
1378,94,1,Medium,Activation
1378,117,1,Medium,Activation
1378,150,1,Medium,Activation
1378,159,1,Medium,Activation
1378,166,1,Medium,Activation
1378,178,1,Medium,Activation
1378,647,1,Medium,Activation
1378,1030,1,Medium,Activation
1378,1074,1,Medium,Activation
1378,763,1,Medium,Activation
1378,380,1,Medium,Activation
1378,1150,1,Medium,Activation
1378,1159,1,Medium,Activation
1378,1163,1,Medium,Activation
1378,1214,1,Medium,Activation
1378,1223,1,Medium,Activation
1378,1224,1,Medium,Activation
1378,1227,1,Medium,Activation
1378,1228,1,Medium,Activation
1378,1244,1,Medium,Activation
1378,1245,1,Medium,Activation
1378,889,1,Medium,Activation
1378,1255,1,Medium,Activation
1378,1272,1,Medium,Activation
1378,1294,1,Medium,Activation
1378,1297,1,Medium,Activation
1378,1315,1,Medium,Activation
1378,1369,1,Medium,Activation
1378,1372,1,Medium,Activation
1378,1373,1,Medium,Activation
1378,1376,1,Medium,Activation
1378,1377,1,Medium,Activation
1378,1392,1,Medium,Activation
1378,1439,1,Medium,Activation
1378,1441,1,Medium,Activation
1378,1442,1,Medium,Activation
1378,1446,1,Medium,Activation
1378,1450,1,Medium,Activation
1378,1457,1,Medium,Activation
1378,1476,1,Medium,Activation
1378,1486,1,Medium,Activation
1378,1489,1,Medium,Activation
1378,1515,1,Medium,Activation
1378,1525,1,Medium,Activation
1378,1531,1,Medium,Activation
1378,1536,1,Medium,Activation
1378,1544,1,Medium,Activation
1378,1545,1,Medium,Activation
1378,1550,1,Medium,Activation
1378,1552,1,Medium,Activation
1378,1557,1,Medium,Activation
1378,1596,1,Medium,Activation
1378,1607,1,Medium,Activation
1378,1617,1,Medium,Activation
1378,1626,1,Medium,Activation
1378,1630,1,Medium,Activation
1378,1635,1,Medium,Activation
1378,1637,1,Medium,Activation
1379,296,1,Medium,Activation
1379,298,1,Medium,Activation
1379,773,1,Medium,Activation
1379,1132,1,Medium,Activation
1379,1159,1,Medium,Activation
1379,1213,1,Medium,Activation
1379,1220,1,Medium,Activation
1379,1273,1,Medium,Activation
1379,1284,1,Medium,Activation
1379,1296,1,Medium,Activation
1379,1298,1,Medium,Activation
1379,1312,1,Medium,Activation
1379,1317,1,Medium,Activation
1379,1318,1,Medium,Activation
1379,1334,1,Medium,Activation
1379,1344,1,Medium,Activation
1379,1352,1,Medium,Activation
1379,1373,1,Medium,Activation
1379,1384,1,Medium,Activation
1379,1402,1,Medium,Activation
1379,1430,1,Medium,Activation
1379,1442,1,Medium,Activation
1379,1443,1,Medium,Activation
1379,1481,1,Medium,Activation
1379,1486,1,Medium,Activation
1379,1501,1,Medium,Activation
1379,1531,1,Medium,Activation
1379,1541,1,Medium,Activation
1379,1542,1,Medium,Activation
1379,1557,1,Medium,Activation
1379,1564,1,Medium,Activation
1379,1614,1,Medium,Activation
1380,519,1,Medium,Activation
1380,562,1,Medium,Activation
1380,563,1,Medium,Activation
1380,1373,1,Medium,Activation
1380,1377,1,Medium,Activation
1380,1399,1,Medium,Activation
1380,1413,1,Medium,Activation
1380,1438,1,Medium,Activation
1380,1451,1,Medium,Activation
1380,1501,1,Medium,Activation
1380,1517,1,Medium,Activation
1380,1613,1,Medium,Activation
1380,1614,1,Medium,Activation
1381,634,1,Medium,Activation
1381,675,1,Medium,Activation
1381,288,1,Medium,Activation
1381,1135,1,Medium,Activation
1381,1188,1,Medium,Activation
1381,1195,1,Medium,Activation
1381,1199,1,Medium,Activation
1381,1217,1,Medium,Activation
1381,1231,1,Medium,Activation
1381,1235,1,Medium,Activation
1381,1237,1,Medium,Activation
1381,1249,1,Medium,Activation
1381,1252,1,Medium,Activation
1381,1262,1,Medium,Activation
1381,1272,1,Medium,Activation
1381,1287,1,Medium,Activation
1381,1292,1,Medium,Activation
1381,1308,1,Medium,Activation
1381,1316,1,Medium,Activation
1381,1377,1,Medium,Activation
1381,1400,1,Medium,Activation
1381,1419,1,Medium,Activation
1381,1426,1,Medium,Activation
1381,1451,1,Medium,Activation
1381,1475,1,Medium,Activation
1381,1487,1,Medium,Activation
1381,1529,1,Medium,Activation
1381,1530,1,Medium,Activation
1381,1533,1,Medium,Activation
1381,1537,1,Medium,Activation
1381,1577,1,Medium,Activation
1381,1582,1,Medium,Activation
1381,1595,1,Medium,Activation
1381,1596,1,Medium,Activation
1381,1604,1,Medium,Activation
1381,1605,1,Medium,Activation
1381,1620,1,Medium,Activation
1381,1625,1,Medium,Activation
1381,1636,1,Medium,Activation
903,395,1,Medium,Activation
903,4,1,Medium,Activation
903,442,1,Medium,Activation
903,57,1,Medium,Activation
903,940,1,Medium,Activation
903,450,1,Medium,Activation
903,457,1,Medium,Activation
903,952,1,Medium,Activation
903,475,1,Medium,Activation
903,960,1,Medium,Activation
903,968,1,Medium,Activation
903,973,1,Medium,Activation
903,540,1,Medium,Activation
903,541,1,Medium,Activation
903,548,1,Medium,Activation
903,577,1,Medium,Activation
903,579,1,Medium,Activation
903,591,1,Medium,Activation
903,157,1,Medium,Activation
903,593,1,Medium,Activation
903,620,1,Medium,Activation
903,1019,1,Medium,Activation
903,653,1,Medium,Activation
903,665,1,Medium,Activation
903,671,1,Medium,Activation
903,684,1,Medium,Activation
903,707,1,Medium,Activation
903,1053,1,Medium,Activation
903,263,1,Medium,Activation
903,1057,1,Medium,Activation
903,297,1,Medium,Activation
903,307,1,Medium,Activation
903,783,1,Medium,Activation
903,1088,1,Medium,Activation
903,1093,1,Medium,Activation
903,810,1,Medium,Activation
903,1129,1,Medium,Activation
903,1133,1,Medium,Activation
903,379,1,Medium,Activation
903,1174,1,Medium,Activation
903,1177,1,Medium,Activation
903,1194,1,Medium,Activation
903,1203,1,Medium,Activation
903,1207,1,Medium,Activation
903,1231,1,Medium,Activation
903,1259,1,Medium,Activation
903,1262,1,Medium,Activation
903,1306,1,Medium,Activation
903,1320,1,Medium,Activation
903,1345,1,Medium,Activation
903,1359,1,Medium,Activation
903,1383,1,Medium,Activation
903,1405,1,Medium,Activation
903,1415,1,Medium,Activation
903,1418,1,Medium,Activation
903,1423,1,Medium,Activation
903,1467,1,Medium,Activation
903,1468,1,Medium,Activation
903,1469,1,Medium,Activation
903,1510,1,Medium,Activation
903,1537,1,Medium,Activation
903,1538,1,Medium,Activation
903,904,1,Medium,Activation
903,1571,1,Medium,Activation
903,1574,1,Medium,Activation
903,1578,1,Medium,Activation
903,1586,1,Medium,Activation
903,1589,1,Medium,Activation
903,1611,1,Medium,Activation
903,1636,1,Medium,Activation
1382,911,1,Medium,Activation
1382,8,1,Medium,Activation
1382,406,1,Medium,Activation
1382,19,1,Medium,Activation
1382,419,1,Medium,Activation
1382,938,1,Medium,Activation
1382,457,1,Medium,Activation
1382,950,1,Medium,Activation
1382,459,1,Medium,Activation
1382,477,1,Medium,Activation
1382,964,1,Medium,Activation
1382,514,1,Medium,Activation
1382,972,1,Medium,Activation
1382,990,1,Medium,Activation
1382,150,1,Medium,Activation
1382,168,1,Medium,Activation
1382,1015,1,Medium,Activation
1382,620,1,Medium,Activation
1382,621,1,Medium,Activation
1382,172,1,Medium,Activation
1382,190,1,Medium,Activation
1382,647,1,Medium,Activation
1382,658,1,Medium,Activation
1382,686,1,Medium,Activation
1382,209,1,Medium,Activation
1382,691,1,Medium,Activation
1382,1046,1,Medium,Activation
1382,703,1,Medium,Activation
1382,725,1,Medium,Activation
1382,731,1,Medium,Activation
1382,261,1,Medium,Activation
1382,1062,1,Medium,Activation
1382,750,1,Medium,Activation
1382,1065,1,Medium,Activation
1382,761,1,Medium,Activation
1382,1083,1,Medium,Activation
1382,339,1,Medium,Activation
1382,813,1,Medium,Activation
1382,1120,1,Medium,Activation
1382,844,1,Medium,Activation
1382,853,1,Medium,Activation
1382,1160,1,Medium,Activation
1382,1161,1,Medium,Activation
1382,1165,1,Medium,Activation
1382,1188,1,Medium,Activation
1382,1200,1,Medium,Activation
1382,1214,1,Medium,Activation
1382,1238,1,Medium,Activation
1382,1282,1,Medium,Activation
1382,1283,1,Medium,Activation
1382,1303,1,Medium,Activation
1382,1304,1,Medium,Activation
1382,1307,1,Medium,Activation
1382,1313,1,Medium,Activation
1382,1322,1,Medium,Activation
1382,1331,1,Medium,Activation
1382,1333,1,Medium,Activation
1382,1343,1,Medium,Activation
1382,1344,1,Medium,Activation
1382,1353,1,Medium,Activation
1382,1362,1,Medium,Activation
1382,1386,1,Medium,Activation
1382,1390,1,Medium,Activation
1382,1398,1,Medium,Activation
1382,1399,1,Medium,Activation
1382,1404,1,Medium,Activation
1382,1409,1,Medium,Activation
1382,1411,1,Medium,Activation
1382,1417,1,Medium,Activation
1382,1421,1,Medium,Activation
1382,1428,1,Medium,Activation
1382,1476,1,Medium,Activation
1382,1494,1,Medium,Activation
1382,1497,1,Medium,Activation
1382,1515,1,Medium,Activation
1382,1528,1,Medium,Activation
1382,1543,1,Medium,Activation
1382,1544,1,Medium,Activation
1382,1582,1,Medium,Activation
1382,1583,1,Medium,Activation
1382,1587,1,Medium,Activation
1382,1590,1,Medium,Activation
1382,1595,1,Medium,Activation
1382,1601,1,Medium,Activation
1382,1613,1,Medium,Activation
1382,1623,1,Medium,Activation
1382,1625,1,Medium,Activation
1383,18,1,Medium,Activation
1383,428,1,Medium,Activation
1383,442,1,Medium,Activation
1383,60,1,Medium,Activation
1383,940,1,Medium,Activation
1383,450,1,Medium,Activation
1383,457,1,Medium,Activation
1383,466,1,Medium,Activation
1383,973,1,Medium,Activation
1383,978,1,Medium,Activation
1383,532,1,Medium,Activation
1383,556,1,Medium,Activation
1383,151,1,Medium,Activation
1383,598,1,Medium,Activation
1383,601,1,Medium,Activation
1383,1016,1,Medium,Activation
1383,622,1,Medium,Activation
1383,187,1,Medium,Activation
1383,665,1,Medium,Activation
1383,670,1,Medium,Activation
1383,1053,1,Medium,Activation
1383,262,1,Medium,Activation
1383,287,1,Medium,Activation
1383,783,1,Medium,Activation
1383,1091,1,Medium,Activation
1383,817,1,Medium,Activation
1383,1133,1,Medium,Activation
1383,870,1,Medium,Activation
1383,1174,1,Medium,Activation
1383,1177,1,Medium,Activation
1383,1194,1,Medium,Activation
1383,1293,1,Medium,Activation
1383,1306,1,Medium,Activation
1383,1312,1,Medium,Activation
1383,1315,1,Medium,Activation
1383,1327,1,Medium,Activation
1383,1328,1,Medium,Activation
1383,897,1,Medium,Activation
1383,1334,1,Medium,Activation
1383,1346,1,Medium,Activation
1383,1376,1,Medium,Activation
1383,903,1,Medium,Activation
1383,1406,1,Medium,Activation
1383,1414,1,Medium,Activation
1383,1418,1,Medium,Activation
1383,1443,1,Medium,Activation
1383,1468,1,Medium,Activation
1383,1483,1,Medium,Activation
1383,1486,1,Medium,Activation
1383,1503,1,Medium,Activation
1383,1509,1,Medium,Activation
1383,1510,1,Medium,Activation
1383,1534,1,Medium,Activation
1383,1542,1,Medium,Activation
1383,1560,1,Medium,Activation
1383,1576,1,Medium,Activation
1383,1580,1,Medium,Activation
1383,1586,1,Medium,Activation
1383,1611,1,Medium,Activation
1383,1635,1,Medium,Activation
1383,1645,1,Medium,Activation
1384,423,1,Medium,Activation
1384,935,1,Medium,Activation
1384,648,1,Medium,Activation
1384,1046,1,Medium,Activation
1384,261,1,Medium,Activation
1384,265,1,Medium,Activation
1384,1165,1,Medium,Activation
1384,1220,1,Medium,Activation
1384,1273,1,Medium,Activation
1384,1284,1,Medium,Activation
1384,1312,1,Medium,Activation
1384,1334,1,Medium,Activation
1384,1379,1,Medium,Activation
1384,1386,1,Medium,Activation
1384,1402,1,Medium,Activation
1384,1497,1,Medium,Activation
1384,1565,1,Medium,Activation
1385,906,1,Medium,Activation
1385,5,1,Medium,Activation
1385,399,1,Medium,Activation
1385,419,1,Medium,Activation
1385,430,1,Medium,Activation
1385,43,1,Medium,Activation
1385,81,1,Medium,Activation
1385,558,1,Medium,Activation
1385,990,1,Medium,Activation
1385,645,1,Medium,Activation
1385,1025,1,Medium,Activation
1385,681,1,Medium,Activation
1385,1083,1,Medium,Activation
1385,780,1,Medium,Activation
1385,324,1,Medium,Activation
1385,832,1,Medium,Activation
1385,1148,1,Medium,Activation
1385,875,1,Medium,Activation
1385,1159,1,Medium,Activation
1385,1169,1,Medium,Activation
1385,1178,1,Medium,Activation
1385,1191,1,Medium,Activation
1385,1213,1,Medium,Activation
1385,1215,1,Medium,Activation
1385,1216,1,Medium,Activation
1385,1217,1,Medium,Activation
1385,1218,1,Medium,Activation
1385,1225,1,Medium,Activation
1385,1232,1,Medium,Activation
1385,1242,1,Medium,Activation
1385,889,1,Medium,Activation
1385,1249,1,Medium,Activation
1385,1256,1,Medium,Activation
1385,1257,1,Medium,Activation
1385,1258,1,Medium,Activation
1385,1275,1,Medium,Activation
1385,1280,1,Medium,Activation
1385,1281,1,Medium,Activation
1385,1296,1,Medium,Activation
1385,1301,1,Medium,Activation
1385,1312,1,Medium,Activation
1385,1318,1,Medium,Activation
1385,1321,1,Medium,Activation
1385,1326,1,Medium,Activation
1385,1329,1,Medium,Activation
1385,1334,1,Medium,Activation
1385,898,1,Medium,Activation
1385,1349,1,Medium,Activation
1385,1358,1,Medium,Activation
1385,1361,1,Medium,Activation
1385,1365,1,Medium,Activation
1385,1367,1,Medium,Activation
1385,1392,1,Medium,Activation
1385,1410,1,Medium,Activation
1385,1426,1,Medium,Activation
1385,1429,1,Medium,Activation
1385,1439,1,Medium,Activation
1385,1441,1,Medium,Activation
1385,1456,1,Medium,Activation
1385,1458,1,Medium,Activation
1385,1474,1,Medium,Activation
1385,1478,1,Medium,Activation
1385,1489,1,Medium,Activation
1385,1490,1,Medium,Activation
1385,1505,1,Medium,Activation
1385,1513,1,Medium,Activation
1385,1535,1,Medium,Activation
1385,1541,1,Medium,Activation
1385,1545,1,Medium,Activation
