miRna,TF,lp_label,confidence,mor
20481,1173,1,Medium,
20481,876,1,Medium,
20481,1170,1,Medium,
20481,1163,1,Medium,
20481,1188,1,Medium,
20481,1204,1,Medium,
20481,885,1,Medium,
20481,1201,1,Medium,
20481,881,1,Medium,
20481,1205,1,Medium,
20481,1214,1,Medium,
20481,886,1,Medium,
20481,1356,1,Medium,
20481,1274,1,Medium,
20481,1240,1,Medium,
20481,1265,1,Medium,
20481,1260,1,Medium,
20481,1302,1,Medium,
20481,1352,1,Medium,
20481,1297,1,Medium,
20481,1284,1,Medium,
20481,1348,1,Medium,
20481,1335,1,Medium,
20481,1410,1,Medium,
20481,1503,1,Medium,
20481,1500,1,Medium,
20481,1419,1,Medium,
20481,1494,1,Medium,
20481,1428,1,Medium,
20481,1512,1,Medium,
20481,1511,1,Medium,
20481,1601,1,Medium,
20481,1598,1,Medium,
20482,406,1,Medium,
20482,923,1,Medium,
20482,414,1,Medium,
20482,929,1,Medium,
20482,934,1,Medium,
20482,52,1,Medium,
20482,465,1,Medium,
20482,477,1,Medium,
20482,99,1,Medium,
20482,515,1,Medium,
20482,972,1,Medium,
20482,975,1,Medium,
20482,537,1,Medium,
20482,987,1,Medium,
20482,718,1,Medium,
20482,152,1,Medium,
20482,162,1,Medium,
20482,618,1,Medium,
20482,608,1,Medium,
20482,651,1,Medium,
20482,656,1,Medium,
20482,216,1,Medium,
20482,209,1,Medium,
20482,706,1,Medium,
20482,1049,1,Medium,
20482,739,1,Medium,
20482,736,1,Medium,
20482,768,1,Medium,
20482,1072,1,Medium,
20482,290,1,Medium,
20482,784,1,Medium,
20482,787,1,Medium,
20482,316,1,Medium,
20482,327,1,Medium,
20482,1099,1,Medium,
20482,796,1,Medium,
20482,1120,1,Medium,
20482,812,1,Medium,
20482,828,1,Medium,
20482,820,1,Medium,
20482,839,1,Medium,
20482,1497,1,Medium,
20482,382,1,Medium,
20482,1176,1,Medium,
20482,1464,1,Medium,
20482,1170,1,Medium,
20483,425,1,Medium,
20483,7,1,Medium,
20483,142,1,Medium,
20483,1005,1,Medium,
20483,175,1,Medium,
20483,1068,1,Medium,
20483,755,1,Medium,
20483,345,1,Medium,
20483,353,1,Medium,
20483,376,1,Medium,
20483,1212,1,Medium,
20483,1512,1,Medium,
20483,1478,1,Medium,
20484,906,1,Medium,
20484,10,1,Medium,
20484,414,1,Medium,
20484,919,1,Medium,
20484,923,1,Medium,
20484,449,1,Medium,
20484,945,1,Medium,
20484,105,1,Medium,
20484,1001,1,Medium,
20484,635,1,Medium,
20484,196,1,Medium,
20484,693,1,Medium,
20484,1038,1,Medium,
20484,238,1,Medium,
20484,1073,1,Medium,
20484,284,1,Medium,
20484,759,1,Medium,
20484,828,1,Medium,
20484,367,1,Medium,
20484,355,1,Medium,
20484,1283,1,Medium,
20484,1277,1,Medium,
20485,449,1,Medium,
20485,491,1,Medium,
20485,99,1,Medium,
20485,996,1,Medium,
20485,192,1,Medium,
20485,235,1,Medium,
20485,301,1,Medium,
20485,827,1,Medium,
20485,1450,1,Medium,
20485,1384,1,Medium,
20486,420,1,Medium,
20486,54,1,Medium,
20486,47,1,Medium,
20486,945,1,Medium,
20486,144,1,Medium,
20486,152,1,Medium,
20486,182,1,Medium,
20486,241,1,Medium,
20486,725,1,Medium,
20486,1056,1,Medium,
20486,1054,1,Medium,
20486,815,1,Medium,
20486,886,1,Medium,
20486,1211,1,Medium,
20486,1201,1,Medium,
20486,1165,1,Medium,
20487,434,1,Medium,
20487,49,1,Medium,
20487,943,1,Medium,
20487,102,1,Medium,
20487,124,1,Medium,
20487,1349,1,Medium,
20487,172,1,Medium,
20487,178,1,Medium,
20487,670,1,Medium,
20487,225,1,Medium,
20487,212,1,Medium,
20487,897,1,Medium,
20487,293,1,Medium,
20487,285,1,Medium,
20487,759,1,Medium,
20487,1322,1,Medium,
20488,946,1,Medium,
20488,421,1,Medium,
20488,924,1,Medium,
20488,923,1,Medium,
20488,449,1,Medium,
20488,512,1,Medium,
20488,97,1,Medium,
20488,245,1,Medium,
20488,322,1,Medium,
20488,1127,1,Medium,
20488,838,1,Medium,
20488,1374,1,Medium,
20488,885,1,Medium,
20489,3,1,Medium,
20489,66,1,Medium,
20489,183,1,Medium,
20489,162,1,Medium,
20489,182,1,Medium,
20489,633,1,Medium,
20489,652,1,Medium,
20489,245,1,Medium,
20489,1036,1,Medium,
20489,668,1,Medium,
20489,254,1,Medium,
20489,781,1,Medium,
20489,808,1,Medium,
20489,811,1,Medium,
20490,414,1,Medium,
20490,416,1,Medium,
20490,923,1,Medium,
20490,929,1,Medium,
20490,39,1,Medium,
20490,50,1,Medium,
20490,55,1,Medium,
20490,469,1,Medium,
20490,105,1,Medium,
20490,104,1,Medium,
20490,510,1,Medium,
20490,635,1,Medium,
20490,599,1,Medium,
20490,215,1,Medium,
20490,192,1,Medium,
20490,672,1,Medium,
20490,1036,1,Medium,
20490,1035,1,Medium,
20490,676,1,Medium,
20490,693,1,Medium,
20490,238,1,Medium,
20490,250,1,Medium,
20490,284,1,Medium,
20490,759,1,Medium,
20490,290,1,Medium,
20490,847,1,Medium,
20490,313,1,Medium,
20490,367,1,Medium,
20490,355,1,Medium,
20490,828,1,Medium,
20490,1136,1,Medium,
20490,1567,1,Medium,
20490,1283,1,Medium,
20490,1303,1,Medium,
20491,658,1,Medium,
20491,405,1,Medium,
20491,929,1,Medium,
20491,927,1,Medium,
20491,491,1,Medium,
20491,104,1,Medium,
20491,114,1,Medium,
20491,556,1,Medium,
20491,153,1,Medium,
20491,583,1,Medium,
20491,1001,1,Medium,
20491,641,1,Medium,
20491,215,1,Medium,
20491,709,1,Medium,
20491,705,1,Medium,
20491,1092,1,Medium,
20491,383,1,Medium,
20491,1306,1,Medium,
20491,381,1,Medium,
20491,1201,1,Medium,
20491,1260,1,Medium,
20491,1211,1,Medium,
20492,4,1,Medium,
20492,32,1,Medium,
20492,424,1,Medium,
20492,420,1,Medium,
20492,553,1,Medium,
20492,266,1,Medium,
20492,448,1,Medium,
20492,127,1,Medium,
20492,676,1,Medium,
20492,710,1,Medium,
20492,256,1,Medium,
20492,1072,1,Medium,
20492,1119,1,Medium,
20492,815,1,Medium,
20492,1109,1,Medium,
20492,1142,1,Medium,
20493,1057,1,Medium,
20493,770,1,Medium,
20493,763,1,Medium,
20493,1645,1,Medium,
20493,1574,1,Medium,
20493,1390,1,Medium,
20493,954,1,Medium,
20493,475,1,Medium,
20493,147,1,Medium,
20493,630,1,Medium,
20494,650,1,Medium,
20494,193,1,Medium,
20494,668,1,Medium,
20494,666,1,Medium,
20494,669,1,Medium,
20494,216,1,Medium,
20494,1036,1,Medium,
20494,689,1,Medium,
20494,225,1,Medium,
20494,708,1,Medium,
20494,1045,1,Medium,
20494,714,1,Medium,
20494,242,1,Medium,
20494,720,1,Medium,
20494,738,1,Medium,
20494,278,1,Medium,
20494,739,1,Medium,
20494,274,1,Medium,
20494,1349,1,Medium,
20494,757,1,Medium,
20494,771,1,Medium,
20494,775,1,Medium,
20494,780,1,Medium,
20494,329,1,Medium,
20494,336,1,Medium,
20494,792,1,Medium,
20494,357,1,Medium,
20494,1113,1,Medium,
20494,1108,1,Medium,
20494,346,1,Medium,
20494,852,1,Medium,
20494,1310,1,Medium,
20494,868,1,Medium,
20494,1277,1,Medium,
20494,877,1,Medium,
20494,1158,1,Medium,
20494,381,1,Medium,
20494,886,1,Medium,
20494,1205,1,Medium,
20494,1521,1,Medium,
20494,1478,1,Medium,
20494,192,1,Medium,
20494,8,1,Medium,
20494,405,1,Medium,
20494,410,1,Medium,
20494,929,1,Medium,
20494,462,1,Medium,
20494,452,1,Medium,
20494,467,1,Medium,
20494,66,1,Medium,
20494,75,1,Medium,
20494,472,1,Medium,
20494,491,1,Medium,
20494,85,1,Medium,
20494,505,1,Medium,
20494,98,1,Medium,
20494,97,1,Medium,
20494,510,1,Medium,
20494,967,1,Medium,
20494,582,1,Medium,
20494,561,1,Medium,
20494,123,1,Medium,
20494,172,1,Medium,
20494,1013,1,Medium,
20494,616,1,Medium,
20494,628,1,Medium,
20495,47,1,Medium,
20495,954,1,Medium,
20495,81,1,Medium,
20495,591,1,Medium,
20495,165,1,Medium,
20495,718,1,Medium,
20495,212,1,Medium,
20495,694,1,Medium,
20495,216,1,Medium,
20495,251,1,Medium,
20495,724,1,Medium,
20495,245,1,Medium,
20495,256,1,Medium,
20495,1422,1,Medium,
20496,938,1,Medium,
20496,73,1,Medium,
20496,464,1,Medium,
20496,103,1,Medium,
20496,557,1,Medium,
20496,145,1,Medium,
20496,576,1,Medium,
20496,146,1,Medium,
20496,595,1,Medium,
20496,618,1,Medium,
20496,200,1,Medium,
20496,628,1,Medium,
20496,1025,1,Medium,
20496,676,1,Medium,
20496,696,1,Medium,
20496,207,1,Medium,
20496,1044,1,Medium,
20496,301,1,Medium,
20496,1080,1,Medium,
20496,1098,1,Medium,
20496,1085,1,Medium,
20496,1138,1,Medium,
20496,1478,1,Medium,
20496,1601,1,Medium,
20497,419,1,Medium,
20497,414,1,Medium,
20497,45,1,Medium,
20497,938,1,Medium,
20497,57,1,Medium,
20497,557,1,Medium,
20497,1001,1,Medium,
20497,739,1,Medium,
20497,1038,1,Medium,
20497,1033,1,Medium,
20497,214,1,Medium,
20497,197,1,Medium,
20497,209,1,Medium,
20497,681,1,Medium,
20497,675,1,Medium,
20497,241,1,Medium,
20497,246,1,Medium,
20497,753,1,Medium,
20497,274,1,Medium,
20497,265,1,Medium,
20497,300,1,Medium,
20497,303,1,Medium,
20497,1084,1,Medium,
20497,318,1,Medium,
20497,313,1,Medium,
20497,322,1,Medium,
20497,794,1,Medium,
20497,1098,1,Medium,
20497,822,1,Medium,
20497,828,1,Medium,
20497,355,1,Medium,
20497,852,1,Medium,
20497,1304,1,Medium,
20497,1258,1,Medium,
20497,885,1,Medium,
20497,390,1,Medium,
20497,1507,1,Medium,
20498,512,1,Medium,
20498,415,1,Medium,
20498,419,1,Medium,
20498,500,1,Medium,
20498,438,1,Medium,
20498,54,1,Medium,
20498,52,1,Medium,
20498,64,1,Medium,
20498,71,1,Medium,
20498,485,1,Medium,
20498,111,1,Medium,
20498,977,1,Medium,
20498,531,1,Medium,
20498,132,1,Medium,
20498,563,1,Medium,
20498,565,1,Medium,
20498,162,1,Medium,
20498,608,1,Medium,
20498,1034,1,Medium,
20498,663,1,Medium,
20498,668,1,Medium,
20498,669,1,Medium,
20498,714,1,Medium,
20498,1045,1,Medium,
20498,212,1,Medium,
20498,216,1,Medium,
20498,718,1,Medium,
20498,241,1,Medium,
20498,748,1,Medium,
20498,1070,1,Medium,
20498,290,1,Medium,
20498,314,1,Medium,
20498,329,1,Medium,
20498,840,1,Medium,
20498,1128,1,Medium,
20498,1121,1,Medium,
20498,832,1,Medium,
20498,846,1,Medium,
20498,868,1,Medium,
20498,1163,1,Medium,
20498,1170,1,Medium,
20498,1430,1,Medium,
20499,398,1,Medium,
20499,917,1,Medium,
20499,428,1,Medium,
20499,35,1,Medium,
20499,451,1,Medium,
20499,458,1,Medium,
20499,475,1,Medium,
20499,969,1,Medium,
20499,509,1,Medium,
20499,120,1,Medium,
20499,553,1,Medium,
20499,986,1,Medium,
20499,572,1,Medium,
20499,988,1,Medium,
20499,612,1,Medium,
20499,622,1,Medium,
20499,650,1,Medium,
20499,232,1,Medium,
20499,218,1,Medium,
20499,1051,1,Medium,
20499,240,1,Medium,
20499,696,1,Medium,
20499,718,1,Medium,
20499,256,1,Medium,
20499,252,1,Medium,
20499,260,1,Medium,
20499,838,1,Medium,
20499,283,1,Medium,
20499,759,1,Medium,
20499,301,1,Medium,
20499,770,1,Medium,
20499,1081,1,Medium,
20499,1122,1,Medium,
20499,794,1,Medium,
20499,1093,1,Medium,
20499,804,1,Medium,
20499,810,1,Medium,
20499,1143,1,Medium,
20499,859,1,Medium,
20499,1158,1,Medium,
20499,1175,1,Medium,
20500,287,1,Medium,
20500,60,1,Medium,
20500,70,1,Medium,
20500,702,1,Medium,
20500,192,1,Medium,
20500,648,1,Medium,
20500,233,1,Medium,
20500,246,1,Medium,
20500,1166,1,Medium,
20500,1455,1,Medium,
20501,16,1,Medium,
20501,412,1,Medium,
20501,52,1,Medium,
20501,469,1,Medium,
20501,471,1,Medium,
20501,79,1,Medium,
20501,127,1,Medium,
20501,560,1,Medium,
20501,998,1,Medium,
20501,1005,1,Medium,
20501,690,1,Medium,
20501,214,1,Medium,
20501,241,1,Medium,
20501,285,1,Medium,
20501,1078,1,Medium,
20501,1601,1,Medium,
20501,819,1,Medium,
20501,855,1,Medium,
20501,1374,1,Medium,
20501,1305,1,Medium,
20502,266,1,Medium,
20502,734,1,Medium,
20502,99,1,Medium,
20502,210,1,Medium,
20502,775,1,Medium,
20502,1646,1,Medium,
20502,1478,1,Medium,
20502,1431,1,Medium,
20503,4,1,Medium,
20503,486,1,Medium,
20503,967,1,Medium,
20503,969,1,Medium,
20503,986,1,Medium,
20503,547,1,Medium,
20503,162,1,Medium,
20503,128,1,Medium,
20503,163,1,Medium,
20503,625,1,Medium,
20503,183,1,Medium,
20503,192,1,Medium,
20503,218,1,Medium,
20503,252,1,Medium,
20503,244,1,Medium,
20503,266,1,Medium,
20503,264,1,Medium,
20503,759,1,Medium,
20503,315,1,Medium,
20503,345,1,Medium,
20503,1117,1,Medium,
20503,1122,1,Medium,
20503,832,1,Medium,
20503,1124,1,Medium,
20503,838,1,Medium,
20503,370,1,Medium,
20503,375,1,Medium,
20503,855,1,Medium,
20503,1415,1,Medium,
20503,1299,1,Medium,
20503,1264,1,Medium,
20503,1634,1,Medium,
20504,10,1,Medium,
20504,911,1,Medium,
20504,14,1,Medium,
20504,923,1,Medium,
20504,410,1,Medium,
20504,934,1,Medium,
20504,433,1,Medium,
20504,52,1,Medium,
20504,435,1,Medium,
20504,64,1,Medium,
20504,54,1,Medium,
20504,943,1,Medium,
20504,511,1,Medium,
20504,98,1,Medium,
20504,96,1,Medium,
20504,515,1,Medium,
20504,514,1,Medium,
20504,974,1,Medium,
20504,557,1,Medium,
20504,117,1,Medium,
20504,119,1,Medium,
20504,165,1,Medium,
20504,596,1,Medium,
20504,593,1,Medium,
20504,600,1,Medium,
20504,604,1,Medium,
20504,609,1,Medium,
20504,618,1,Medium,
20504,180,1,Medium,
20504,651,1,Medium,
20504,645,1,Medium,
20504,1023,1,Medium,
20504,209,1,Medium,
20504,675,1,Medium,
20504,200,1,Medium,
20504,680,1,Medium,
20504,231,1,Medium,
20504,251,1,Medium,
20504,212,1,Medium,
20504,700,1,Medium,
20504,710,1,Medium,
20504,709,1,Medium,
20504,245,1,Medium,
20504,801,1,Medium,
20504,262,1,Medium,
20504,748,1,Medium,
20504,329,1,Medium,
20504,774,1,Medium,
20504,796,1,Medium,
20504,789,1,Medium,
20504,321,1,Medium,
20504,1098,1,Medium,
20504,1123,1,Medium,
20504,866,1,Medium,
20504,1211,1,Medium,
20504,1179,1,Medium,
20504,1161,1,Medium,
20504,1304,1,Medium,
20504,1646,1,Medium,
20504,1282,1,Medium,
20504,1240,1,Medium,
20504,1598,1,Medium,
20504,1354,1,Medium,
20504,1494,1,Medium,
20504,1468,1,Medium,
20505,410,1,Medium,
20505,423,1,Medium,
20505,606,1,Medium,
20505,1035,1,Medium,
20505,1049,1,Medium,
20505,256,1,Medium,
20505,720,1,Medium,
20505,754,1,Medium,
20506,915,1,Medium,
20506,919,1,Medium,
20506,943,1,Medium,
20506,572,1,Medium,
20506,601,1,Medium,
20506,137,1,Medium,
20506,285,1,Medium,
20506,283,1,Medium,
20506,305,1,Medium,
20506,773,1,Medium,
20506,344,1,Medium,
20506,1390,1,Medium,
20506,1162,1,Medium,
20507,641,1,Medium,
20507,919,1,Medium,
20507,32,1,Medium,
20507,21,1,Medium,
20507,931,1,Medium,
20507,448,1,Medium,
20507,447,1,Medium,
20507,486,1,Medium,
20507,986,1,Medium,
20507,107,1,Medium,
20507,969,1,Medium,
20507,536,1,Medium,
20507,1001,1,Medium,
20507,164,1,Medium,
20507,218,1,Medium,
20507,240,1,Medium,
20507,770,1,Medium,
20507,792,1,Medium,
20507,838,1,Medium,
20507,366,1,Medium,
20507,897,1,Medium,
20507,859,1,Medium,
20507,1293,1,Medium,
20507,1142,1,Medium,
20508,410,1,Medium,
20508,109,1,Medium,
20508,595,1,Medium,
20508,648,1,Medium,
20508,1026,1,Medium,
20508,695,1,Medium,
20508,207,1,Medium,
20508,1064,1,Medium,
20508,1477,1,Medium,
20508,1476,1,Medium,
20508,1449,1,Medium,
20508,1537,1,Medium,
20509,394,1,Medium,
20509,14,1,Medium,
20509,27,1,Medium,
20509,43,1,Medium,
20509,54,1,Medium,
20509,477,1,Medium,
20509,507,1,Medium,
20509,999,1,Medium,
20509,625,1,Medium,
20509,200,1,Medium,
20509,686,1,Medium,
20509,1068,1,Medium,
20509,296,1,Medium,
20509,796,1,Medium,
20509,794,1,Medium,
20509,1313,1,Medium,
20509,1260,1,Medium,
20509,1205,1,Medium,
20509,1201,1,Medium,
20509,1390,1,Medium,
20510,68,1,Medium,
20510,411,1,Medium,
20510,929,1,Medium,
20510,429,1,Medium,
20510,59,1,Medium,
20510,58,1,Medium,
20510,641,1,Medium,
20510,472,1,Medium,
20510,515,1,Medium,
20510,602,1,Medium,
20510,582,1,Medium,
20510,182,1,Medium,
20510,706,1,Medium,
20510,192,1,Medium,
20510,682,1,Medium,
20510,233,1,Medium,
20510,269,1,Medium,
20510,740,1,Medium,
20510,275,1,Medium,
20510,754,1,Medium,
20510,1078,1,Medium,
20510,794,1,Medium,
20510,795,1,Medium,
20510,1147,1,Medium,
20511,4,1,Medium,
20511,989,1,Medium,
20511,942,1,Medium,
20511,553,1,Medium,
20511,101,1,Medium,
20511,513,1,Medium,
20511,547,1,Medium,
20511,1011,1,Medium,
20511,198,1,Medium,
20511,697,1,Medium,
20511,1122,1,Medium,
20511,277,1,Medium,
20511,832,1,Medium,
20511,290,1,Medium,
20511,775,1,Medium,
20511,815,1,Medium,
20511,1175,1,Medium,
20512,1109,1,Medium,
20512,418,1,Medium,
20512,427,1,Medium,
20512,949,1,Medium,
20512,73,1,Medium,
20512,481,1,Medium,
20512,118,1,Medium,
20512,512,1,Medium,
20512,114,1,Medium,
20512,556,1,Medium,
20512,1011,1,Medium,
20512,1010,1,Medium,
20512,642,1,Medium,
20512,623,1,Medium,
20512,203,1,Medium,
20512,211,1,Medium,
20512,256,1,Medium,
20512,731,1,Medium,
20512,266,1,Medium,
20512,1083,1,Medium,
20512,855,1,Medium,
20512,1494,1,Medium,
20512,378,1,Medium,
20512,897,1,Medium,
20512,1507,1,Medium,
20512,1305,1,Medium,
20513,426,1,Medium,
20513,931,1,Medium,
20513,470,1,Medium,
20513,82,1,Medium,
20513,572,1,Medium,
20513,593,1,Medium,
20513,170,1,Medium,
20513,656,1,Medium,
20513,193,1,Medium,
20513,216,1,Medium,
20513,675,1,Medium,
20513,702,1,Medium,
20513,723,1,Medium,
20513,1060,1,Medium,
20513,1080,1,Medium,
20513,780,1,Medium,
20513,1464,1,Medium,
20513,1161,1,Medium,
20513,1209,1,Medium,
20513,1305,1,Medium,
20513,1218,1,Medium,
20514,122,1,Medium,
20514,551,1,Medium,
20514,13,1,Medium,
20514,425,1,Medium,
20514,938,1,Medium,
20514,943,1,Medium,
20514,71,1,Medium,
20514,481,1,Medium,
20514,87,1,Medium,
20514,582,1,Medium,
20514,989,1,Medium,
20514,1006,1,Medium,
20514,622,1,Medium,
20514,617,1,Medium,
20514,642,1,Medium,
20514,170,1,Medium,
20514,1053,1,Medium,
20514,206,1,Medium,
20514,216,1,Medium,
20514,719,1,Medium,
20514,209,1,Medium,
20514,246,1,Medium,
20514,245,1,Medium,
20514,737,1,Medium,
20514,733,1,Medium,
20514,1083,1,Medium,
20514,1078,1,Medium,
20514,330,1,Medium,
20514,337,1,Medium,
20514,355,1,Medium,
20514,1201,1,Medium,
20514,1346,1,Medium,
20515,425,1,Medium,
20515,60,1,Medium,
20515,451,1,Medium,
20515,477,1,Medium,
20515,469,1,Medium,
20515,474,1,Medium,
20515,486,1,Medium,
20515,528,1,Medium,
20515,979,1,Medium,
20515,651,1,Medium,
20515,576,1,Medium,
20515,608,1,Medium,
20515,204,1,Medium,
20515,695,1,Medium,
20515,266,1,Medium,
20515,775,1,Medium,
20515,1127,1,Medium,
20515,1134,1,Medium,
20515,1452,1,Medium,
20515,871,1,Medium,
20515,1487,1,Medium,
20516,922,1,Medium,
20516,59,1,Medium,
20516,943,1,Medium,
20516,459,1,Medium,
20516,458,1,Medium,
20516,103,1,Medium,
20516,511,1,Medium,
20516,582,1,Medium,
20516,578,1,Medium,
20516,145,1,Medium,
20516,608,1,Medium,
20516,201,1,Medium,
20516,290,1,Medium,
20516,776,1,Medium,
20516,801,1,Medium,
20516,330,1,Medium,
20516,843,1,Medium,
20516,815,1,Medium,
20516,832,1,Medium,
20516,1307,1,Medium,
20517,1,1,Medium,
20517,4,1,Medium,
20517,399,1,Medium,
20517,29,1,Medium,
20517,449,1,Medium,
20517,454,1,Medium,
20517,516,1,Medium,
20517,136,1,Medium,
20517,553,1,Medium,
20517,124,1,Medium,
20517,142,1,Medium,
20517,997,1,Medium,
20517,1006,1,Medium,
20517,630,1,Medium,
20517,669,1,Medium,
20517,192,1,Medium,
20517,218,1,Medium,
20517,686,1,Medium,
20517,1035,1,Medium,
20517,718,1,Medium,
20517,219,1,Medium,
20517,246,1,Medium,
20517,252,1,Medium,
20517,1073,1,Medium,
20517,302,1,Medium,
20517,318,1,Medium,
20517,327,1,Medium,
20517,336,1,Medium,
20517,329,1,Medium,
20517,817,1,Medium,
20517,347,1,Medium,
20517,838,1,Medium,
20517,378,1,Medium,
20517,1201,1,Medium,
20517,1324,1,Medium,
20517,1315,1,Medium,
20518,410,1,Medium,
20518,3,1,Medium,
20518,1138,1,Medium,
20518,461,1,Medium,
20518,480,1,Medium,
20518,78,1,Medium,
20518,710,1,Medium,
20518,192,1,Medium,
20518,306,1,Medium,
20518,652,1,Medium,
20518,256,1,Medium,
20518,731,1,Medium,
20518,296,1,Medium,
20518,307,1,Medium,
20518,798,1,Medium,
20518,359,1,Medium,
20518,866,1,Medium,
20518,1143,1,Medium,
20518,904,1,Medium,
20518,1494,1,Medium,
20519,919,1,Medium,
20519,1001,1,Medium,
20519,149,1,Medium,
20519,241,1,Medium,
20519,673,1,Medium,
20519,712,1,Medium,
20519,705,1,Medium,
20519,284,1,Medium,
20519,291,1,Medium,
20519,302,1,Medium,
20519,319,1,Medium,
20519,835,1,Medium,
20519,355,1,Medium,
20519,1138,1,Medium,
20519,1143,1,Medium,
20519,1412,1,Medium,
20519,901,1,Medium,
20519,1282,1,Medium,
20520,408,1,Medium,
20520,10,1,Medium,
20520,54,1,Medium,
20520,53,1,Medium,
20520,49,1,Medium,
20520,943,1,Medium,
20520,123,1,Medium,
20520,574,1,Medium,
20520,595,1,Medium,
20520,642,1,Medium,
20520,656,1,Medium,
20520,681,1,Medium,
20520,714,1,Medium,
20520,246,1,Medium,
20520,1179,1,Medium,
20520,290,1,Medium,
20520,780,1,Medium,
20520,811,1,Medium,
20520,355,1,Medium,
20520,1138,1,Medium,
20521,68,1,Medium,
20521,22,1,Medium,
20521,79,1,Medium,
20521,589,1,Medium,
20521,574,1,Medium,
20521,608,1,Medium,
20521,1006,1,Medium,
20521,651,1,Medium,
20521,652,1,Medium,
20521,721,1,Medium,
20521,1078,1,Medium,
20521,774,1,Medium,
20521,808,1,Medium,
20521,814,1,Medium,
20522,24,1,Medium,
20522,543,1,Medium,
20522,987,1,Medium,
20522,153,1,Medium,
20522,175,1,Medium,
20522,234,1,Medium,
20522,718,1,Medium,
20522,778,1,Medium,
20522,757,1,Medium,
20522,355,1,Medium,
20522,354,1,Medium,
20522,1158,1,Medium,
20522,384,1,Medium,
20522,1374,1,Medium,
20522,1335,1,Medium,
20523,650,1,Medium,
20523,927,1,Medium,
20523,81,1,Medium,
20523,87,1,Medium,
20523,94,1,Medium,
20523,162,1,Medium,
20523,234,1,Medium,
20523,696,1,Medium,
20523,718,1,Medium,
20523,723,1,Medium,
20523,757,1,Medium,
20523,1079,1,Medium,
20523,765,1,Medium,
20523,817,1,Medium,
20523,321,1,Medium,
20523,863,1,Medium,
20523,1170,1,Medium,
20523,1349,1,Medium,
20523,901,1,Medium,
20523,1550,1,Medium,
20523,1431,1,Medium,
20523,1412,1,Medium,
20524,928,1,Medium,
20524,919,1,Medium,
20524,102,1,Medium,
20524,573,1,Medium,
20524,591,1,Medium,
20524,1018,1,Medium,
20524,198,1,Medium,
20524,672,1,Medium,
20524,1044,1,Medium,
20524,266,1,Medium,
20524,746,1,Medium,
20524,285,1,Medium,
20524,1425,1,Medium,
20524,1229,1,Medium,
20524,1142,1,Medium,
20525,22,1,Medium,
20525,50,1,Medium,
20525,478,1,Medium,
20525,999,1,Medium,
20525,175,1,Medium,
20525,688,1,Medium,
20525,759,1,Medium,
20525,1095,1,Medium,
20525,1477,1,Medium,
20526,587,1,Medium,
20526,24,1,Medium,
20526,153,1,Medium,
20526,465,1,Medium,
20526,948,1,Medium,
20526,531,1,Medium,
20526,143,1,Medium,
20526,1005,1,Medium,
20526,633,1,Medium,
20526,214,1,Medium,
20526,690,1,Medium,
20526,718,1,Medium,
20526,740,1,Medium,
20526,880,1,Medium,
20527,924,1,Medium,
20527,13,1,Medium,
20527,915,1,Medium,
20527,20,1,Medium,
20527,54,1,Medium,
20527,449,1,Medium,
20527,469,1,Medium,
20527,128,1,Medium,
20527,172,1,Medium,
20527,638,1,Medium,
20527,207,1,Medium,
20527,232,1,Medium,
20527,715,1,Medium,
20527,331,1,Medium,
20527,345,1,Medium,
20527,1316,1,Medium,
20527,1267,1,Medium,
20527,1156,1,Medium,
20527,1608,1,Medium,
20527,1497,1,Medium,
20527,899,1,Medium,
20528,424,1,Medium,
20528,954,1,Medium,
20528,79,1,Medium,
20528,69,1,Medium,
20528,573,1,Medium,
20528,178,1,Medium,
20528,245,1,Medium,
20528,731,1,Medium,
20528,751,1,Medium,
20528,378,1,Medium,
20529,919,1,Medium,
20529,400,1,Medium,
20529,3,1,Medium,
20529,948,1,Medium,
20529,470,1,Medium,
20529,955,1,Medium,
20529,1013,1,Medium,
20529,619,1,Medium,
20529,192,1,Medium,
20529,215,1,Medium,
20529,718,1,Medium,
20529,269,1,Medium,
20529,304,1,Medium,
20529,1108,1,Medium,
20529,796,1,Medium,
20529,1162,1,Medium,
